ticker,10日平均売買代金,10日中央値売買代金,除外,銘柄名,市場・商品区分,33業種区分
2410.T,111774860.0,99660500.0,True,キャリアデザインセンター,プライム（内国株式）,サービス業
2411.T,6564840.0,4521000.0,True,ゲンダイエージェンシー,スタンダード（内国株式）,情報・通信業
2413.T,5322161765.0,5453984850.0,False,エムスリー,プライム（内国株式）,サービス業
2415.T,9414340.0,4398300.0,True,ヒューマンホールディングス,スタンダード（内国株式）,サービス業
2418.T,45591410.0,39760200.0,True,ツカダ・グローバルホールディング,スタンダード（内国株式）,サービス業
241A.T,2537540.0,2338450.0,True,ＲＯＸＸ,グロース（内国株式）,情報・通信業
2424.T,7414230.0,2482550.0,True,ブラス,スタンダード（内国株式）,サービス業
2425.T,1917830.0,1608850.0,True,ケアサービス,スタンダード（内国株式）,サービス業
2428.T,18142100.0,17207550.0,True,ウェルネット,スタンダード（内国株式）,サービス業
2429.T,126239760.0,117224450.0,False,ワールドホールディングス,プライム（内国株式）,サービス業
2432.T,2691974835.0,2550691700.0,False,ディー・エヌ・エー,プライム（内国株式）,情報・通信業
2433.T,1315865925.0,1233484925.0,False,博報堂ＤＹホールディングス,プライム（内国株式）,サービス業
2435.T,2004210.0,1442050.0,True,シダー,スタンダード（内国株式）,サービス業
2436.T,19656250.0,19483300.0,True,共同ピーアール,スタンダード（内国株式）,サービス業
2437.T,13926720.0,13294550.0,True,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ,スタンダード（内国株式）,サービス業
2438.T,22396140.0,16720750.0,True,アスカネット,グロース（内国株式）,サービス業
2440.T,17460340.0,17328750.0,True,ぐるなび,スタンダード（内国株式）,サービス業
2445.T,23578440.0,22309400.0,True,タカミヤ,スタンダード（内国株式）,サービス業
2449.T,26145010.0,3181550.0,True,プラップジャパン,スタンダード（内国株式）,サービス業
244A.T,3997830.0,1568700.0,True,グロースエクスパートナーズ,グロース（内国株式）,情報・通信業
2454.T,2572160.0,1922400.0,True,オールアバウト,スタンダード（内国株式）,サービス業
2459.T,10138680.0,2638350.0,True,アウンコンサルティング,スタンダード（内国株式）,サービス業
245A.T,4920720.0,3888450.0,True,ＩＮＧＳ,グロース（内国株式）,小売業
2461.T,74743340.0,41970150.0,True,ファンコミュニケーションズ,プライム（内国株式）,サービス業
2462.T,32521740.0,30684650.0,True,ライク,プライム（内国株式）,サービス業
2464.T,3410460.0,2173500.0,True,Ａｏｂａ‐ＢＢＴ,スタンダード（内国株式）,サービス業
2469.T,27087220.0,25722000.0,True,ヒビノ,スタンダード（内国株式）,サービス業
246A.T,14739160.0,5576050.0,True,アスア,グロース（内国株式）,サービス業
2471.T,77800460.0,70683500.0,True,エスプール,プライム（内国株式）,サービス業
2475.T,25335040.0,23584150.0,True,ＷＤＢホールディングス,プライム（内国株式）,サービス業
2477.T,36209500.0,30806000.0,True,手間いらず,スタンダード（内国株式）,情報・通信業
2479.T,26041320.0,24908650.0,True,ジェイテック,スタンダード（内国株式）,サービス業
247A.T,793205200.0,804618750.0,False,Ａｉロボティクス,グロース（内国株式）,化学
2480.T,3606570.0,2326000.0,True,システム・ロケーション,スタンダード（内国株式）,情報・通信業
2481.T,664720.0,657750.0,True,タウンニュース社,スタンダード（内国株式）,サービス業
2483.T,14356930.0,13181100.0,True,翻訳センター,スタンダード（内国株式）,サービス業
2484.T,73666670.0,65619300.0,True,出前館,スタンダード（内国株式）,情報・通信業
2485.T,13898860.0,13491750.0,True,ティア,スタンダード（内国株式）,サービス業
2488.T,18325720.0,13200000.0,True,ＪＴＰ,スタンダード（内国株式）,サービス業
2489.T,66128310.0,62475650.0,True,アドウェイズ,スタンダード（内国株式）,サービス業
248A.T,445280.0,363300.0,True,キッズスター,グロース（内国株式）,情報・通信業
2491.T,38385800.0,38881850.0,True,バリューコマース,プライム（内国株式）,サービス業
2492.T,2187160230.0,1984440400.0,False,インフォマート,プライム（内国株式）,サービス業
2493.T,2325580.0,1656350.0,True,イーサポートリンク,スタンダード（内国株式）,サービス業
2497.T,8405750.0,8857800.0,True,ユナイテッド,グロース（内国株式）,サービス業
2498.T,24209850.0,23449000.0,True,オリエンタルコンサルタンツホールディングス,スタンダード（内国株式）,サービス業
2499.T,3385630.0,2598900.0,True,日本和装ホールディングス,スタンダード（内国株式）,サービス業
2501.T,1976648755.0,1843390800.0,False,サッポロビール,プライム（内国株式）,食料品
2502.T,8945706655.0,8533158650.0,False,アサヒグループホールディングス,プライム（内国株式）,食料品
2503.T,8258414815.0,7420822125.0,False,キリンホールディングス,プライム（内国株式）,食料品
250A.T,73868930.0,42206050.0,True,シマダヤ,スタンダード（内国株式）,食料品
2531.T,1317565855.0,1256321875.0,False,宝ホールディングス,プライム（内国株式）,食料品
2533.T,63577430.0,53994650.0,True,オエノンホールディングス,プライム（内国株式）,食料品
253A.T,10814660.0,12549000.0,True,ＥＴＳグループ,スタンダード（内国株式）,建設業
254A.T,15111600.0,14040400.0,True,ＡＩフュージョンキャピタルグループ,スタンダード（内国株式）,証券、商品先物取引業
255A.T,200785800.0,166835000.0,False,ジーエルテクノホールディングス,スタンダード（内国株式）,精密機器
256A.T,672860580.0,604873500.0,False,飛島ホールディングス,プライム（内国株式）,建設業
2573.T,9448300.0,9313500.0,True,北海道コカ・コーラボトリング,スタンダード（内国株式）,食料品
2579.T,2706565450.0,2667989400.0,False,コカ・コーラ　ボトラーズジャパンホールディングス,プライム（内国株式）,食料品
2585.T,879164550.0,814754600.0,False,ライフドリンク　カンパニー,プライム（内国株式）,食料品
2586.T,62847740.0,55590450.0,True,フルッタフルッタ,グロース（内国株式）,食料品
2587.T,3915487900.0,3855619700.0,False,サントリービバレッジ＆フード,プライム（内国株式）,食料品
2588.T,14316850.0,10767500.0,True,プレミアムウォーターホールディングス,スタンダード（内国株式）,食料品
2590.T,253115480.0,251382000.0,False,ダイドーグループホールディングス,プライム（内国株式）,食料品
2593.T,1237352530.0,1060929600.0,False,伊藤園,プライム（内国株式）,食料品
25935.T,23511200.0,21882150.0,True,伊藤園第１種優先株式,プライム（内国株式）,食料品
2594.T,137690580.0,125426700.0,False,キーコーヒー,プライム（内国株式）,食料品
2597.T,13488110.0,10250450.0,True,ユニカフェ,スタンダード（内国株式）,食料品
2602.T,669501420.0,535789150.0,False,日清オイリオグループ,プライム（内国株式）,食料品
2607.T,1183199560.0,1046365450.0,False,不二製油,プライム（内国株式）,食料品
2612.T,729408120.0,96932700.0,True,かどや製油,スタンダード（内国株式）,食料品
2613.T,140614480.0,141750850.0,False,Ｊ－オイルミルズ,プライム（内国株式）,食料品
261A.T,37625400.0,36654000.0,True,日水コン,スタンダード（内国株式）,サービス業
262A.T,355261920.0,308330000.0,False,インターメスティック,プライム（内国株式）,小売業
264A.T,69414230.0,37642700.0,True,Ｓｃｈｏｏ,グロース（内国株式）,サービス業
2652.T,51972030.0,41659250.0,True,まんだらけ,スタンダード（内国株式）,小売業
2653.T,42479090.0,38785750.0,True,イオン九州,スタンダード（内国株式）,小売業
2654.T,5493890.0,4633200.0,True,アスモ,スタンダード（内国株式）,小売業
2656.T,22294880.0,19445850.0,True,ベクターホールディングス,スタンダード（内国株式）,小売業
2659.T,563566700.0,551659000.0,False,サンエー,プライム（内国株式）,小売業
265A.T,91496660.0,41395050.0,True,Ｈｍｃｏｍｍ,グロース（内国株式）,情報・通信業
2664.T,241892670.88134766,230977933.93554688,False,カワチ薬品,プライム（内国株式）,小売業
2666.T,11652550.0,10855350.0,True,オートウェーブ,スタンダード（内国株式）,小売業
2667.T,122149690.0,34076400.0,True,イメージ　ワン,スタンダード（内国株式）,卸売業
2668.T,1003270.0,891800.0,True,タビオ,スタンダード（内国株式）,卸売業
2669.T,18808550.0,13746000.0,True,カネ美食品,スタンダード（内国株式）,小売業
2670.T,1275851450.0,1247498425.0,False,エービーシー・マート,プライム（内国株式）,小売業
2673.T,11987460.0,4766000.0,True,夢みつけ隊,スタンダード（内国株式）,小売業
2674.T,128338370.0,134933500.0,False,ハードオフコーポレーション,プライム（内国株式）,小売業
2676.T,29110530.0,25086050.0,True,高千穂交易,プライム（内国株式）,卸売業
2678.T,534951050.0,446231300.0,False,アスクル,プライム（内国株式）,小売業
2681.T,383644050.0,365400000.0,False,ゲオホールディングス,プライム（内国株式）,小売業
2683.T,1232140.0,1390100.0,True,魚喜,スタンダード（内国株式）,小売業
2685.T,542195950.0,510331500.0,False,アンドエスティＨＤ,プライム（内国株式）,小売業
2687.T,1769330.0,1155000.0,True,シー・ヴイ・エス・ベイエリア,スタンダード（内国株式）,サービス業
2689.T,5243870.0,3856650.0,True,オルバヘルスケアホールディングス,スタンダード（内国株式）,卸売業
268A.T,3512617390.0,3561870800.0,False,リガク・ホールディングス,プライム（内国株式）,精密機器
2693.T,7245100.0,6342650.0,True,ＹＫＴ,スタンダード（内国株式）,卸売業
2694.T,11983010.0,9781450.0,True,焼肉坂井ホールディングス,スタンダード（内国株式）,小売業
2695.T,1296933760.0,909209100.0,False,くら寿司,プライム（内国株式）,小売業
2698.T,51741550.0,47944000.0,True,キャンドゥ,スタンダード（内国株式）,小売業
269A.T,19030400.0,19515250.0,True,Ｓａｐｅｅｔ,グロース（内国株式）,情報・通信業
2700.T,15544630.0,15078950.0,True,木徳神糧,スタンダード（内国株式）,卸売業
2702.T,3722343500.0,3799711000.0,False,日本マクドナルドホールディングス,スタンダード（内国株式）,小売業
2705.T,170816200.0,146445000.0,False,大戸屋ホールディングス,スタンダード（内国株式）,小売業
2708.T,1423630.0,1138800.0,True,久世,スタンダード（内国株式）,卸売業
2721.T,5660480.0,6253300.0,True,ジェイホールディングス,スタンダード（内国株式）,卸売業
2722.T,1256950.0,1132500.0,True,ＩＫホールディングス,スタンダード（内国株式）,小売業
2726.T,1301667240.0,1175108100.0,False,パルグループホールディングス,プライム（内国株式）,小売業
2730.T,651709710.0,593755500.0,False,エディオン,プライム（内国株式）,小売業
2733.T,280364120.0,245705300.0,False,あらた,プライム（内国株式）,卸売業
2734.T,176980050.0,141657900.0,False,サーラコーポレーション,プライム（内国株式）,小売業
2735.T,35014990.0,31481850.0,True,ワッツ,スタンダード（内国株式）,小売業
2736.T,1486770.0,1354350.0,True,フェスタリアホールディングス,スタンダード（内国株式）,小売業
2737.T,4944268500.0,4965660000.0,False,トーメンデバイス,プライム（内国株式）,卸売業
2742.T,118695950.0,113807250.0,False,ハローズ,プライム（内国株式）,小売業
